id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
13ce7293-f0f5-4bfe-9d8c-9005bd6e847e,All of the following are indicative of effective leprosy control programme except:,High new case detection rate,Increasing number of children affected,Decreased type 2 disability,None of the above,1,multi,Increasing number of children affected,Social & Preventive Medicine,
d0e425d9-f101-4594-9837-e0455d07c461,Regular drinking of which of the following can help prevent Urinary tract infection (UTI)?,Grape juice,Orange juice,Cranberry juice,Raspberry juice,2,single,"Cranberry juice Proanthocyanidins in Cranberry juice prevent bacterial fimbriae from attaching to wall of urinary bladder and urinary tract . Thus, drinking cranberry juice helps in preventing UTI. - Also remember, E.coli is the most common cause of UTI.",Social & Preventive Medicine,Miscellaneous
1e4a179b-c383-4c72-9a78-7f4207ec32d7,Tzank smear is positive in –,Herpes simplex,Psoriasis,LP,Warts,0,single,,Dental,
b3515116-9c0a-4df0-bd88-a0acb445f0b8,Spontaneous pneumothorax is seen ina) Smokersb) Male sexc) Exercised) Short stature,ac,a,ad,ab,3,single,,Medicine,
4329b360-dabc-498f-a20d-ba2e54164399,Target material used for generating X-rays:,Tungsten,Cobalt,Cadmium,Palladium,0,multi,Ans. Tungsten,Radiology,
4aa47177-69b5-418d-9888-4f7d6da4f27a,The following is not one of the 4 key cell cycle regulators which are dysregulated in a variety of human cancers,P16/INK4a,Cyclin D,P21,RB,2,single,.,Pathology,General pathology
e00644d3-bba2-458b-af60-633afa07198d,Which poisoning causes 'Swift Feer disease'?,Arsenic,Mercury,Copper,Lead,1,single,"Acrodynia (Pink Disease)/ Swift Feer disease: Due to chronic mercury poisoning Toxicity: Idiosyncratic hypersensitivity reaction Due to mercurous chloride(calomel) Age group: Children Features: Pink discolouration in the hands and feet Pink, Puffy, Painful & Paraesthetic Peripheries",Forensic Medicine,Toxicology - 2
bb23eb30-873e-4b8d-a605-c9528110f3fd,Pavlov's experiment is an example of,Operant conditioning,Classical conditioning,Learned helplessness,Modeling,1,single,"IVAN Pavlov gave the theory of classical conditioning Theory of classical conditioning leads to phobia A child who was bullied in a playground------------- develops aversion to the playground the boy who bullied him----------------------------after sometime even without the boy who bullied him the aversion and anxiety gets conditioned to the playground----------------this would be very distressing to the individual--- he will sta avoiding the situation( playground)------- he finds there is no anxiety on avoidance--------- He continues to avoid the situation as avoidance behavior acts as a negative reinforcement---- slowly after several years he presents with dysfunction (lack of extracurricular activities) Ref.Kaplon and sadock, synopsis of psychiatry, 11 th edition, pg no. 398",Psychiatry,Treatment in psychiatry
4e8cc3fc-c4cb-4a44-a17d-438f5a3dd44a,Digitalis acts in CHF by:,Na+ K+ ATPase inhibition,Na+ K+ ATPase stimulation,Blockade of calcium channels,Increasing the refractory period of AV node,0,single,,Pharmacology,
091b2f4b-bd12-4aa6-8c01-4a35fdfa93e6,Most common organism causing osteomyelitis:,Staph Aureus,Strep pneumonia,H. Influenza,E. coli,0,single,Ans. (a) Staph AureusRef: Maheshwari 5th ed. /168Note that responsible pathogens may be isolated in only 35- 40% of infections. Bacterial causes of acute hematogenous and direct osteomyelitis include the following:* Most common organism causing acute osteomyelitis: Staph. Aureus* MCC of osteomyelitis in sickle cell anemia patient: SALMONELLA* MCC of osteomyelitis in IV drug abuser: PSEUDOMONAS* MC organism causing osteomyelitis in open foot injury: PSEUDOMONAS* MC organism causing osteomyelitis in HIV patient: Staph. Aureus* MC organism causing osteomyelitis in case of animal bite: Pasteurella Multiocida* MC organism causing osteomyelitis in case of human bite: Eikenella Corrodens,Orthopaedics,Infection of Bones & Joints
5bf02cd7-7025-4cd0-ba92-be4e4eef23f7,False about Kishori Sakthi Yojana,Money transfer,LIterature,Vocational training,Health planning,0,multi,Ref:Park's Textbook of Preventive and Social Medicine 25th Ed,Social & Preventive Medicine,Health programmes in India
2a505e76-c86e-43b4-8460-f896a3e6368f,Cidofovir can be used for :,Respiratory papillomatosis,Herpes simplex,CMV,All of the above,3,multi,,Pharmacology,
65165057-c63c-4cae-a044-f91618bb41cc,Dystrophic calcification is seen in ?,Milk alkali syndrome,Atheromatous plaque,Hyperparathyroidism,Vitamin A intoxication,1,single,"Ans. is 'b' i.e., Atheromatous plaqueDystrophic calcification o When pathological calcification takes place in dead, dying or degenerated tissue, it is called dystrophic calcification. o Calcium metabolism is not altered and serum calcium level is normal.Dystrophic calcification in dead tissues1.In caseous necrosis of tuberculosis(most common which may be in lymph nodes)2.Chronic abscess in liquifactive necrosis3.Fungal granuloma4.Infarct5.Thrombi6.Haematomas7.Dead parasites-Cystecercosis/Toxoplasma Hydatid/Schistosoma8.In fat necrosis of breast & other tissuesDystrophic calcification in degenerated tissuesAtheromatous plagueMonkeberg's sclerosisPsommama bodiesDens old scarsSenile degenrated changes such as in costal cailage, tracheal, bronchial rings, Pineal gland in brain.Hea valves damaged by rheumatic fever.How does calcification occurs in these site with normal serum calcium ?o Calcification of dead and dying cells and tissues is a common finding in human pathologic conditions. o Denatured proteins in dead or irreversible damaged tissues preferentially bind phosphate ions. o Phosphate ions react with calcium ions to form a precipitate or calcium phosphate.o Thus, necrotic tissue serves as a calcium sink.",Pathology,
8734cad9-3d87-4647-9aa2-7d22cf6a9f2a,A patient on warfarin sodium following myocardial infarction reports for an oral surgical procedure. Which one of the following Laboratory tests should be preferred to ascertain the fitness,Prothrornbin time,Tourniquet time,Clotting time,Bleeding time,0,single,,Pathology,
c4df2d62-0e8f-4d8d-bc2e-24d1b7959382,Treatment of choice for 3rd degree hemorrhoids is:September 2007,Sclerotherapy,Band ligation,Hemorrhoidectomy,All of the above,2,multi,"Ans. C: HemorrhoidectomyExternal hemorrhoids develop around the rim of the anus. External hemorrhoids cause most of the symptoms associated with hemorrhoids (pain, burning, and itching) because the skin around them is very sensitive. If an external hemorrhoid becomes strangulated, a clot can form in it and become an excruciatingly painful thrombosed hemorrhoid. Internal hemorrhoids develop inside the passageway of the anus. Internal hemorrhoids are often present without causing any discomfo or even awareness of their presence. Internal hemorrhoids are usually painless, although they sometimes cause discomfo and bleeding if a hard stool rubs against them during a bowel movement. Internal hemorrhoids also may prolapse outside the anus, where they appear as small, grape-like masses. These can be painful.Internal hemorrhoids are classified by the degree of tissue prolapse into the anal canal:First-degree - hemorrhoids that bleed but do not prolapseSecond-degree - hemorrhoids that prolapse with straining or defecating and retract on their ownThird-degree - hemorrhoids that prolapse and require manual reductionFouh-degree - hemorrhoids that chronically prolapse and, if reducible, fall out againManagement:Rubber band ligation - A rubber band is placed around the base of the hemorrhoid inside the rectum. The band cuts off circulation, and the hemorrhoid withers away within a few days.Sclerotherapy is one of the oldest forms of treatment. A chemical solution is injected directly into the hemorrhoid or the area around it. This solution causes a local reaction that interferes with blood flow inside the hemorrhoid, making the hemorrhoid shrink.Laser or electro-coagulation techniques - Both techniques use special devices to burn hemorrhoidal tissue.- Cryotherapy uses cold temperatures to obliterate the veins and cause inflammation and scarring. It is more time consuming, associated with more posttreatment pain, and is less effective than other treatments. Therefore, this procedure is not commonly used.- Hemorrhoidectomy - Occasionally, extensive or severe internal or external hemorrhoid may require removal by surgery known as hemorrhoidectomy. This is the best method for permanent removal of hemorrhoidHemorrhoidectomy is the treatment for:Severe third-degree and fouh-degree hemorrhoids.Second degree hemorrhoids that have not been cured with conservative measures.Fibrosed hemorrhoidsInterno-externo hemorrhoids when the external hemorrhoid is well defined.",Surgery,
db2558a8-eaf6-436f-bc5d-78addf30ed7b,Which drug is not effective against H pylori?,Colloidal bismuth,Metronidazole,Amoxycilline,Erythromycin,3,single,"Erythromycin is not effective against H pylori The agents used with the greatest frequency include amoxicillin, metronidazole, and tetracycline, clarithromycin, and bismuth compounds. Multiple drugs have been evaluated in the therapy of H. pylori. No single agent is effective in eradicating the organism. Combination therapy for 14 days provides the greatest efficacy. A shoer course administration (7-10 days), although attractive, has not proved as successful as the 14-days regimens. Regimens Recommended for Eradication of H pylori Infection Drug Dose Triple Therapy 1. Bismuth subsalicylate plus Metronidazole plus Tetracycline 2 tablets qid 250 mg qid 500 mg qid 2. Ranitidine bismuth citrate plus Tetracycline plus Clarithromycin or metronidazole 400 mg qid 500 mg qid 500 mg qid 3. Omeprazole(Lansoprazole) plus Clarithromycin plus Metronidazole or Amoxicillin 20 mg bid (30 mg bid) 250/500 mg bid 500mg bid (1 g bid) Quadruple Therapy Omeprazole(Lansoprazole) plus Bismuth subsalicylate Metronidazole Tetracycline 20 mg (30 mg ) daily 2 tablets qid 250 mg qid 500 mg qid Two anti-H pylori regimens are available in prepackaged formulation (14 days):- Prevpac (Lansoprazole, Clarithromycin, and Amoxicillin ---- Twice per day Helidac (bismuth subsalicylate, tetracycline, and metronidazole)------Constituents are taken four times per day with an antisecretory agent (PPI or H2blocker)",Medicine,Peptic Ulcer Disease
56e18036-e4d2-4a52-a9ce-f08fefc48044,All are true about liver adenoma except,Normal liver architecture,Increased fat,Increased glycogen,Cells arranged in cords,0,multi,"Clinical features Symptomatic ( upper abdominal pain) in 50-75%, related to hemorrhage or local compressive symptoms Two major risks - Rupture and malignant transformation Pathology Composed of cords of benign hepatocytes containing increased glycogen and fat, without bile ductules, fibrous septa, poal tracts or central vein Normal architecture of the liver is not seen in these lesions Central large plates of hepatocytes separated by dilated sinusoids which are perfused solely by peripheral aerial feeding vessels(lack poal venous supply), under aerial pressure Hemorrhage and necrosis are commonly seen",Anatomy,G.I.T
5908c08c-b9de-4955-a484-2c8d3fb0682e,Adenosine deaminase deficiency is seen in the following:,Common variable immunodeficiency,Severe combined immunodeficiency,Chronic granulomatous disease,Nezelof syndrome,1,single,"The most common cause of autosomal recessive severe combined immunodeficiency(SCID) is the deficiency of enzyme adenosine deaminase (ADA)Defect lies in lymphoid stem cells, resulting in failure of both T and B cellsDeficiency of ADA leads to accumulation of deoxyadenosine & its derivatives, which are toxic to immature lymphocytes, especially those of T lineage, and this may account for the marked decrease in T lymphocyte number in severe cases(ref: Harrison's 18/e p2700)",Medicine,All India exam
